ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
1475,simple,M042,FPV 5.8G 200mW AV Wireless Transmitter TS351,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>5.8G Technology 5645MHz~5945MHz</li>
 	<li>Built-in microphone audio pick up device</li>
 	<li>8 Channels selectable</li>
 	<li>Dual AV output</li>
 	<li>Video output: ÿ1Vp-p 75ohm</li>
 	<li>Audio output: ÿ1Vp-p 600ohm</li>
 	<li>Power supply: ÿDC 12V</li>
 	<li>Video: ÿPAL/NTSC</li>
 	<li>Dimension: ÿ5.2cm x 6.8cm x 1.3cm</li>
 	<li>Weight: ÿ55g (with antenna)</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿFPV 5.8G 200mW AV Wireless Transmitter TS351</span></li>
</ul>
</div>",,,taxable,,1,1,,0,0,,,,,1,,,4591,FPV systems,"32 channel fpv, transmitter, ts586 5.8g",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-35.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-35.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-103.jpg",,,,,,,,,0
1479,simple,M040,"Sunshade hood for 7"" FPV monitors",1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Compatible with 7"" HDMI LCD Monitors.</li>
 	<li>Provides shade in direct sunlight for enhanced viewing. Attaches to the monitor with included velcro strips. Designed for use with our 7 Inch LCD Monitor.</li>
 	<li>Made of Velcro, easily installed</li>
 	<li>Allowed you see the Screen Clearly under sunlight</li>
 	<li>Material: Nylon</li>
 	<li>Weight: 150g</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿSunshade hood for 7"" FPV monitors</span></li>
</ul>
</div>",,,taxable,,1,7,,0,0,,,,,1,,,576,FPV systems,"lcd hood, lcd hood shader, sunshade",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-36.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-77.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-1-20.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-36.jpg",,,,,,,,,0
1485,simple,N002,landing skid for 500 size rc helicopter/multicopter,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Height 50mm</li>
 	<li>ÿLength 240mm</li>
 	<li>ÿwidth 150mm</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 x landing skid for 500 size rc helicopter/multicopter</span></li>
</ul>
</div>",,,taxable,,1,4,,0,0,,,,,1,,,483,Frames,"500 size, landing skid, RC",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-2-13.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-2-13.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/s-l225-3.jpg",,,,,,,,,0
1488,simple,P001,FeiYu new 3 axis gimbal for aircraft / FY-Mini 3D brushless gimbal + Gopro cable,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">for aircraft Multicoper support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span><span style=""font-size: medium;"">
</span>MiNi 3D 3-Axis Brushless Gimbal ( For aircraft ) suitable for GoPro4,GoPro3+,GoPro3 Gopro 4 or cameras with similar size. Can be easilymounted in fixed wing, multirotor, helicopter for aerial photography, and can work independently only need power supply.You can assemble the gimbal properly according to the drawing, and then install the video camera on it.There is no need to set up and adjust the parameter. For the first use, power on the Gimbal, and then keep it static for a while,after its reset, the gimbal will be in a level position automatically. Then you can use it normally.</div>
<div class=""box""></div>
<div class=""box""><strong><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span></span></strong>
<ul>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * FY-Mini 3D Brushless Gimbal</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * Galss Fiber Anti Vibration Plate</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * Camera Hook</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * Pair Gimbal Suspender Mounting Hook</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * USB</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * Data Cable</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">4 * FPV Vibration Damping Balls</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">3 * Cables</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * Screw Set</span></li>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 * English Instruction Manual</span></li>
</ul>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,13457,Gimbals,"3d, brushless gimble, gimbales, mini",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-37.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-1-21.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-2-14.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-3-7.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-4-2.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-5-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-37.jpg",,,,,,,,,0
1497,simple,P002,FeiYu Tech 2-Axis Mini Brushless 3D Gimbal for Gopro Hero 3 3+ Gopro,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Light weight and more convenient than 3-axis,</li>
 	<li>Easy installation,simply connect to the power supply that can work independently</li>
 	<li>Suitable for Gopro4 Gopro3+ Gopro3 Sport Camera</li>
</ul>
</div>
<div class=""box""><strong><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??; font-size: large;"">Gimbal initialization method :-</span></strong></div>
<div class=""box""><span style=""font-size: large;"">
</span><span style=""font-size: medium;"">Place the gimbal in stationary state, then turn on the power, wait gimbal to intialize and calibrate. After intitalization(the gimbal levels itself), you can pick up the gimbal ÿand put it to work.</span><span style=""font-size: medium;"">
</span><span style=""font-size: medium;"">The gimbal needs to be reinitialized when the following situations occur:
</span><span style=""font-size: medium;"">After starting, there is a small angle deviation between pitch angle and the horizontal.
</span><span style=""font-size: medium;"">There is a small angle deviation between roll angle and the horizontal.</span></div>
<div class=""box""></div>
<div class=""box""><strong><span style=""font-size: large;"">Package Contents ÿ:-</span></strong>
<ul>
 	<li>ÿ<span style=""font-size: medium;"">1 xÿ</span><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??; font-size: medium;"">FeiYu Tech 2-Axis Mini Brushless 3D Gimbal for Gopro Hero 3 3+ Gopro</span></li>
</ul>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,9281,Gimbals,"2 axis, 2d mini, brushless, gimble",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-6-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-104.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-6-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-38.jpg",,,,,,,,,0
1498,simple,N003,F05544 Tarot 650 Folding 3K Carbon Fiber Aluminum Tubes Frame Kit TL65B02,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">For Quadcopter Aircraft support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>Tarot 4 axis Aircraft will be released soon from Tarot Company, this Tarot 4 axis aircraft should be more economic and more delicate in design, ÿstay tuned we will update the news timely. You may need other Tarot Quadcopter.</li>
 	<li>Tarot Folding 4 axis Aircraft adopts Toray 3K carbon fiber cloth woven carbon fiber plate 3K hollow carbon fiber twill pure carbon fiber tube (non-3K glassy carbon tube) Full CNC machining, design standards higher than similar products, the full set of rack weighs only 485 grams. ÿFull folding design to meet portability requirements, particularlyparticularly suited to do surveillance, remote sensing, mapping, airborne reconnaissance,Observed fire, life exploration, the cable line patrol, farm monitoring, and other high mobile performance requirements.</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 x F05544 Tarot 650 Folding 3K Carbon Fiber Aluminum Tubes Frame Kit TL65B02ÿ</span></li>
</ul>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,8264,Frames,"3K, Aluminum, Carbon, F05544, Fiber, Folding, Frame Kit, Tarot 650, TL65B02, Tubes",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-105.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-78.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-105.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/F07963-font-b-650-b-font-Folding-3K-Carbon-Fiber-Aluminum-Tubes-font-b-Frame-b.jpg",,,,,,,,,0
1505,simple,P003,Storm32 BGC 3 axis gimbal controller with programmer for flashing,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box"">
<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>It can be equipped with on-board Bluetooth, by phone PID parameter adjustment, easy Doraemon outdoor Scheduling!</li>
 	<li>Onboard gyroscopes and accelerometers (MPU6050), double gyroscope, can achieve more motion.</li>
 	<li>IR led interfaces, remote camera more convenient.</li>
 	<li>Futaba S-Bus, supports bus receiver,</li>
 	<li>It supports bus receiver: Spektrum satellite port</li>
 	<li>Up to 7-channel PWM / Sum-PPM input / output</li>
 	<li>Each axis can be connected to support analog sticks, SLR can use this feature handheld head</li>
 	<li>Additional I2C interface (I2C # 2), you can substitute the on-board sensors use an external 6050</li>
 	<li>3 aux interfaces</li>
 	<li>Power supply voltage: It is strongly recommended to use 3S 12V power supply, 4S is hard to adjust the ideal value.</li>
 	<li>Motor drive current: Maximum 2A per motor per phase</li>
 	<li>Size: 5 cm x 5 cm, ?3 mm screw holes, hole distance 45 mm</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿStorm32 BGC 3 axis gimbal controller with programmer for flashing</span></li>
</ul>
</div>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,2574,Gimbals,"32 bit, brushgimble, Controller, strom 32",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-79.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-79.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-108.jpg",,,,,,,,,0
1506,simple,N004,"100 Pcs/Lot 2.5*200mm Self-locking Plastic Nylon Cable Ties,Wire Zip Tie",1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Product Dimensions:9 x 4 x 1 inches</li>
 	<li>Color:Black</li>
 	<li>Quantity:100-Pack</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">100 Pcs/Lot 2.5*200mm Self-locking ÿPlastic Nylon Cable Ties,Wire Zip Tie</span></li>
</ul>
</div>",,,taxable,,1,2,,0,0,,,,,1,,,177,Frames,"2.5*200mm, Plastic Nylon Cable Ties, Self-locking, Wire Zip Tie",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-54.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-54.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-107.jpg",,,,,,,,,0
1513,simple,N005,100pcs Black 3x100mm(4inch) Network Nylon Plastic Cable Wire Zip Tie,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Tensile Strength: 40 lbs</li>
 	<li>Color: Black</li>
 	<li>Material: UV Resistant Nylon</li>
 	<li>Size: 3 X 100 MM</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">100pcs Black 3x100mm(4inch) Network Nylon Plastic Cable Wire Zip Tie</span></li>
</ul>
</div>",,,taxable,,1,5,,0,0,,,,,1,,,132,Frames,"Nylon, Plastic, Zip Tie",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-80.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-80.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/1-100pcs-Self-Locking-Network-Nylon-Plastic-Cable-Wire-ZipTie-Cord-Strap-Black-for-Nylon-cable.jpg_640x640.jpg",,,,,,,,,0
1519,simple,P004,Storm32 BGC 3 axis gimbal controller with case,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<strong>Performance parameters:-</strong>
<ul>
 	<li>Use STM32F103RC at 72 MHz processor, processing speed is 10 times faster than the 8 bit processor, faster and more responsive.</li>
 	<li>It can be equipped with on-board Bluetooth, by phone PID parameter adjustment, easy Doraemon outdoor Scheduling!</li>
 	<li>Onboard gyroscopes and accelerometers (MPU6050), double gyroscope, can achieve more motion.</li>
 	<li>IR led interfaces, remote camera more convenient.</li>
 	<li>Futaba S-Bus, supports bus receiver,</li>
 	<li>It supports bus receiver: Spektrum satellite port</li>
 	<li>Up to 7-channel PWM / Sum-PPM input / output</li>
 	<li>Each axis can be connected to support analog sticks, SLR can use this feature handheld head</li>
 	<li>Additional I2C interface (I2C # 2), you can substitute the on-board sensors use an external 6050</li>
 	<li>3 aux interfaces</li>
 	<li>Power supply voltage: It is strongly recommended to use 3S 12V power supply, 4S is hard to adjust the ideal value.</li>
 	<li>Motor drive current: Maximum 2A per motor per phase</li>
 	<li>Size: 5 cm x 5 cm, ?3 mm screw holes, hole distance 45 mm</li>
</ul>
<strong>Included:-</strong>
1. Brushless controller x1
2. Controller housing x1
3. External MPU6050 sensors x1
4. Sensor housing x1
5. Sensor cable x1
6. pins x1

7. programmer with cable (this requires a usb to uart coneverter to upgrade firmware. Configuration can be done over USB but flashing requires serial. We ship one with appropriate cable with it)",,,taxable,,1,4,,0,0,,,,,1,,,2319,Gimbals,"32 bit, brushgimble, Controller, strom 32",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-55.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-55.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-109.jpg",,,,,,,,,0
1520,simple,N009,HML 650 Quick INstall Retractable LaNdiNg Gear Skid,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">for S550 Tarot650 HML support@hoverbirds.in</h2>
</div>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>

</span><span style=""font-size: medium;""><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">The retractable landing gear is designed for the multicopter Frame in order to provide a better perspective inaerial-filming / photography work. By using a 2-position switch channel of the R/C transmitter, you can control the landing gear to retract remotely. The retractable landing gear will not block the view of the camera lens, making smooth shooting in all directions possible</span>
</span>
<ul>
 	<li>Weight: 237g</li>
 	<li>Maximum load:4KG</li>
 	<li>Power support: DC 3S-6S 12V-22V</li>
 	<li>Suitable for Quadcopter\Hexacopter\Octocopter ,Wheelbase less than 700mm</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿHML 650 Quick INstall Retractable LaNdiNg Gear Skid</span></li>
</ul>
</div>",,,taxable,,1,1,,0,0,,,,,1,,,5068,Frames,"Gear, HML 650, LaNdiNg, Quick INstall, Retractable, Skid",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/HML-650-Carbon-Fiber-Quick-Install-Retractable-Folding-Landing-Gear-Skid-Best-for-Tarot-650-680PRO.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-110.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/HML-650-Carbon-Fiber-Quick-Install-Retractable-Folding-Landing-Gear-Skid-Best-for-Tarot-650-680PRO.jpg",,,,,,,,,0
1523,simple,P009,Servo bracket PT Pan/Tilt Camera Platform for FPV without servo 9G SG90,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box"">

<span style=""font-size: large;""><b>Description :-</b></span>

Note: The servo is not included.
<ul>
 	<li>ÿ ÿ ÿFPV Nylon Head Two axial plastic yuntai weighs 20 grams, suitable for 9 g, 12 g,</li>
 	<li>ÿ ÿ ÿsteering gear, beautiful shape, manufacture precision, without hypocrisy, steering</li>
 	<li>ÿ ÿ ÿgear line winding clamp.</li>
 	<li>ÿ ÿ ÿOverall as shown in figure 4 piece of plastic contains the screw, does not contain</li>
 	<li>ÿ ÿ ÿthe figure in the steering gear and camera</li>
 	<li>ÿ ÿ ÿAlso note: currently, this kind of yuntai only suitable for 28 * 28 camera module is</li>
 	<li>ÿ ÿ ÿnot suitable for the 32 or 38 camera, please pay special attention to</li>
</ul>
</div>
<div class=""box"">

<span style=""font-size: medium;""><strong><span style=""font-size: large;"">Package Contents :-</span></strong></span>

&nbsp;
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿServo bracket PT Pan/Tilt Camera Platform for FPV without servo 9G SG90</span></li>
</ul>
</div>",,,taxable,,1,1,,0,0,,,,,1,,,141,Gimbals,"bracket, FPV, platform, servo, Servo bracket PT Pan/Tilt Camera Platform",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-81.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-81.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-56.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-36.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-4-20.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-111.jpg",,,,,,,,,0
1526,simple,N012,4pcs Tall Landing Skid Gear Quadcopter legs For DJI F450 F550 SK480 FPV,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>
<ul>
 	<li>Come with M2.5*9 Screws for assembling</li>
 	<li>Size(LxWxH): 186x30x47mm (Single)</li>
 	<li>Weight: 16.8g (Single)</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">4pcs Tall Landing Skid Gear Quadcopter legs For DJI F450 F550 SK480 FPV</span></li>
</ul>
<div></div>
</div>",,,taxable,,1,10,,0,0,,,,,1,,,378,Frames,"DJI, F450, F550, FPV, LaNdiNg, Quadcopter legs, SK480, Skid Gear, Tall",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-112.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-82.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-57.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-37.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-112.jpg",,,,,,,,,0
1536,simple,N014,Tarot 680PRO CarboN Fiber PatterN CaNopY Hood Head Cover TL2851,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>
</div>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>ÿCarbon Fiber Pattern Canopy X1</li>
 	<li>ÿHood fixing ring X3</li>
 	<li>ÿH5 positioning column X1 (H5 ? 33.5MM)</li>
 	<li>ÿH5 positioning column X2 (H5 ? 21.5MM)</li>
 	<li>ÿM2.5?5MM Cup head Allen screws X3</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ<span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??;"">1 xÿTarot 680PRO CarboN Fiber PatterN CaNopY Hood Head Cover TL2851</span></li>
</ul>
</div>",,,taxable,,1,2,,0,0,,,,,1,,,1634,Frames,"680PRO, CaNopY Hood, Carbon, Fiber, Head Cover, PatterN, Tarot, TL2851",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-4-21.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-4-21.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-113.jpg",,,,,,,,,0
1539,simple,N025,F450 HJ450 Quadcopter MultiCopter Frame kit + Tall Landing Gear Skid,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>
</div>","<table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>
<div>

Products Description:

F450V2 Kit Frame quadcopter multirotor aircraft Nylon,Composite PCB board DJI six-axis frame kit
Name: imitate DJI F450-V2
1.Frame rotor is nylon+glass fiber ,hardness and anti-press
2.Main board is made by glass fiber
3.Use high composite PCB board,you could weld ESC and other connectors on the board.



packing content:

1 x f450-V2 Airframe

1 x Landing Gear set

Note: the color of the landing legs may vary. They may be all black or all white. All four will be off the same color for sure.

</div></td>
</tr>
</tbody>
</table>",,,taxable,,1,4,,0,0,,,,,1,,,1473,Frames,"F450, Frame Kit, HJ450, Quadcopter MultiCopter, Tall Landing Gear Skid",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-41.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-41.jpg",,,,,,,,,0
1540,simple,Q001,ESP8266 serial WIFI module ESP-12 ESP-12E ESP12E ESP12,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span><span style=""font-size: medium;"">
</span>
<ul>
 	<li>Model:ESP8266-12</li>
 	<li>ISM 2.4GHz</li>
 	<li>PA +25dBm</li>
 	<li>802.11b/g/n</li>
 	<li>Color:As shown in the Image</li>
 	<li>Weight:25G</li>
 	<li>Package weight:50 G</li>
</ul>
</div>
<div class=""box"">

<strong><span style=""font-family: 'Open Sans', Arial, Helvetica, sans-serif, SimSun, ??; font-size: medium;"">Warning :-</span></strong>
<ul>
 	<li>This module requires a 3.3 volt supply for VCC, and 3.3V logic.</li>
 	<li>It is not 5V tolant,Connect RX or TX on 5V Arduino will destroy this module.</li>
 	<li>You must use a logic level converter, or a 3.3V Arduino</li>
 	<li>The 3.3V supply on the Arduino Uno has inadequate current capabilit to power this</li>
 	<li>module.</li>
 	<li>You must provide a separate,higher 3.3V supply(about 300mA or better)</li>
</ul>
</div>",,,none,,1,3,,0,0,,,,,1,,,194,Other Microcontroller,"MCU., Module, node, wifi module",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-40.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-83.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-58.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-114.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-40.jpg",,,,,,,,,0
